219910149,ISRG,1
102031897,IT,1
438530599,ITW,2
799526090,IVZ,4
247197945,JBHT,1
669938579,JCI,3
332554679,JEC,2
2077949078,JNJ,5
1369791301,JNPR,5
3999732756,JPM,5
457500344,JWN,2
477000092,K,3
2814776823,KEY,5
764886953,KIM,3
424803480,KLAC,2
394728118,KMB,2
4570928319,KMI,5
455059401,KMX,2
3622210263,KO,5
1015504053,KORS,4
1999068315,KR,5
839791607,KSS,4
378446030,KSU,2
343998639,L,2
428531005,LB,2
258435223,LEG,1
795595958,LEN,4
282296252,LH,1
437269319,LKQ,2
156539262,LLL,1
1245769205,LLY,4
326980640,LMT,2
507684803,LNC,3
324781718,LNT,2
1254070758,LOW,4
553891318,LRCX,3
449835613,LUK,2
1962162919,LUV,5
1000983866,LYB,4
1392933428,M,5
1088326819,MA,4
128485643,MAA,1
340882871,MAC,2
584998172,MAR,3
1080940432,MAS,4
1398111085,MAT,5
1639710385,MCD,5
610384134,MCHP,3
344869281,MCK,2
261763429,MCO,1
2408457951,MDLZ,5
1590329706,MDT,5
1643068366,MET,5
2380233013,MGM,5
172782681,MHK,1
172837195,MKC,1
214477115,MLM,1
523493868,MMC,3
622021461,MMM,3
923127363,MNST,4
1691424376,MO,5
853749720,MON,4
1070464107,MOS,4
1377448794,MPC,5
2812544883,MRK,5
2504874222,MRO,5
2720273246,MS,5
9060335714,MSFT,5
419982700,MSI,2
239773485,MTB,1
42987972,MTD,1
6838025397,MU,5
1858913667,MYL,5
847836857,NAVI,4
1219371508,NBL,4
365135170,NCLH,2
268767209,NDAQ,1
568090493,NEE,3
2039128892,NEM,5
4681564096,NFLX,5
885141595,NFX,4
713668840,NI,3
1917833304,NKE,5
603322351,NLSN,3
312691800,NOC,2
1487810305,NOV,5
1460400431,NRG,5
566959911,NSC,3
922642730,NTAP,4
311603651,NTRS,2
594067789,NUE,3
1954756332,NVDA,5
516866386,NWL,3
301472985,NWS,2
821581765,NWSA,4
531136908,O,3
647771548,OKE,3
374495268,OMC,2
3751401889,ORCL,5
169456573,ORLY,1
1226803147,OXY,4
533195709,PAYX,3
862629701,PBCT,4
527652280,PCAR,3
771384498,PCG,3
167742303,PCLN,1
230844883,PDCO,1
807001346,PEG,4
1193318037,PEP,4
7255601369,PFE,5
341841954,PFG,2
2225011188,PG,5
904684287,PGR,4
358206559,PH,2
1443992379,PHM,5
251988933,PKG,1
196057339,PKI,1
767046194,PLD,3
1144472110,PM,4
616079162,PNC,3
371483852,PNR,2
226546125,PNW,1
416023648,PPG,2
1194846757,PPL,4
408867221,PRGO,2
641628504,PRU,3
169405131,PSA,1
926656985,PSX,4
288435746,PVH,1
727347480,PWR,3
388779297,PX,2
551909892,PXD,3
3281956894,QCOM,5
545109976,RCL,3
72153875,RE,1
145842959,REG,1
203448478,REGN,1
4242903471,RF,5
237144537,RHI,1
351310594,RHT,2
179521842,RJF,1
267306628,RL,1
241097272,RMD,1
267772239,ROK,1
106151413,ROP,1
684210433,ROST,3
1014785608,RRC,4
386100260,RSG,2
437562380,RTN,2
249847426,SBAC,1
2179595896,SBUX,5
234193892,SCG,1
2080003299,SCHW,5
525766743,SEE,3
195582527,SHW,1
213066449,SIG,1
221716563,SJM,1
2125063593,SLB,5
176092453,SLG,1
91515396,SNA,1
317147350,SNI,2
189886098,SNPS,1
1314618791,SO,5
347007344,SPG,2
333780540,SPGI,2
164400811,SRCL,1
295186573,SRE,2
924785738,STI,4
631661538,STT,3
1066901474,STX,4
290560329,STZ,1
301828628,SWK,2
1017162182,SWKS,4
1124898320,SYF,4
334607335,SYK,2
1195578204,SYMC,4
1220105542,SYY,4
7127987642,T,5
499804110,TAP,3
93861251,TDG,1
511217495,TEL,3
1267663453,TGT,4
373355948,TIF,2
803117273,TJX,4
173277711,TMK,1
441147454,TMO,2
1093426473,TPR,4
508329958,TRIP,3
372948784,TROW,2
497612650,TRV,3
236708969,TSCO,1
1094236887,TSN,4
289034937,TSS,1
1216478063,TWX,4
1625541953,TXN,5
471769338,TXT,3
1330688778,UAA,5
1508228276,UAL,5
439463867,UDR,2
191717965,UHS,1
202901389,ULTA,1
1063658574,UNH,4
382203321,UNM,2
1341697533,UNP,5
812393250,UPS,4
591654266,URI,3
1757511662,USB,5
1141801228,UTX,4
2242142329,V,5
198792093,VAR,1
538419942,VFC,3
1061270935,VIAB,4
1685894521,VLO,5
283819054,VMC,1
197016703,VNO,1
302464501,VRSK,2
259784981,VRSN,1
431763381,VRTX,2
679082682,VTR,3
3815509054,VZ,5
115191509,WAT,1
1135284671,WBA,4
679036655,WDC,3
484808147,WEC,3
4010549979,WFC,5
247586411,WHR,1
566387471,WM,3
2287076562,WMB,5
2278883546,WMT,5
1416671641,WU,5
940630978,WY,4
275638419,WYN,1
809780774,WYNN,4
325200320,XEC,2
832407273,XEL,4
675010052,XL,3
818660967,XLNX,4
3550943885,XOM,5
239132097,XRAY,1
664648639,XRX,3
286855835,XYL,1
1030376098,YUM,4
310492580,ZBH,2
682761849,ZION,3
870016319,ZTS,4
