1203830152,DG,4
467804732,DGX,3
1526362167,DHI,5
719656458,DHR,4
1685054400,DIS,5
611079959,DISCA,3
338107243,DISCK,2
585905420,DISH,3
334631769,DLR,2
627788123,DLTR,3
339374968,DOV,2
418632314,DPS,2
568282813,DRE,3
397400044,DRI,2
269220362,DTE,2
788054253,DUK,4
291150472,DVA,2
884936442,DVN,4
1066767981,EA,4
3110521116,EBAY,5
269091731,ECL,2
569220741,ED,3
137623375,EFX,1
534648051,EIX,3
483931440,EL,3
355160547,EMN,2
823289431,EMR,4
1087461115,EOG,4
188572576,EQIX,1
469869806,EQR,3
386321431,EQT,2
412548900,ES,2
1182202046,ESRX,4
119595183,ESS,1
980816797,ETFC,4
758179830,ETN,4
435030410,ETR,3
560830810,EW,3
1820630100,EXC,5
364192452,EXPD,2
538543685,EXPE,3
181723718,EXR,1
7868209373,F,5
496409083,FAST,3
11992840898,FB,5
358159770,FBHS,2
2751746731,FCX,5
477032675,FDX,3
883968796,FE,4
323467528,FFIV,2
314401688,FIS,2
288745928,FISV,2
1930695907,FITB,5
459265096,FL,3
238542003,FLIR,1
377628731,FLR,2
283172103,FLS,2
301681383,FMC,2
1130751746,FOX,4
3428758646,FOXA,5
99480917,FRT,1
487628842,FTI,3
486722543,GD,3
7969916002,GE,5
972096135,GGP,4
3713014107,GILD,5
746831454,GIS,4
2384829299,GLW,5
4426380907,GM,5
363746786,GOOG,2
672910845,GOOGL,3
159993778,GPC,1
349759992,GPN,2
1134632389,GPS,4
376149936,GRMN,2
738927803,GS,4
1006026663,GT,4
116864023,GWW,1
2829538940,HAL,5
305139115,HAS,2
2299376821,HBAN,5
761300452,HBI,4
812104671,HCA,4
528896169,HCN,3
660526056,HCP,3
1619680054,HD,5
708111540,HES,4
866699131,HIG,4
83984172,HII,1
391088334,HOG,2
536344530,HOLX,3
711235231,HON,4
342490374,HP,2
643397903,HRB,3
379047906,HRL,2
152728678,HRS,1
226705604,HSIC,1
1520948778,HST,5
275288443,HSY,2
344929589,HUM,2
1140815080,IBM,4
1126648000,ICE,4
190893036,IDXX,1
107623379,IFF,1
402350392,ILMN,2
392856827,INCY,2
101199819,INFO,1
7972116470,INTC,5
407696369,INTU,2
866286818,IP,4
1250292361,IPG,4
174534362,IQV,1
544810801,IR,3
493891436,IRM,3
352401822,ISRG,2
104956752,IT,1
497561396,ITW,3
730158333,IVZ,4
218972438,JBHT,1
742381996,JCI,4
291690139,JEC,2
1899449515,JNJ,5
1830896081,JNPR,5
3991786007,JPM,5
362749991,JWN,2
477362037,K,3
2499179710,KEY,5
713838743,KIM,4
398456624,KLAC,2
416028979,KMB,2
3157627048,KMI,5
464360147,KMX,3
3852051360,KO,5
863615759,KORS,4
1752754830,KR,5
696806823,KSS,4
268381979,KSU,1
286540428,L,2
442561264,LB,3
240669689,LEG,1
896139769,LEN,4
244384164,LH,1
523221057,LKQ,3
230910503,LLL,1
1164616117,LLY,4
383854052,LMT,2
478890994,LNC,3
269253476,LNT,2
1428092780,LOW,5
500941639,LRCX,3
410504446,LUK,2
1901347358,LUV,5
973921295,LYB,4
1054694396,M,4
1367736739,MA,5
112128019,MAA,1
212738894,MAC,1
598804921,MAR,3
1121576209,MAS,4
935257644,MAT,4
1383796860,MCD,5
477265639,MCHP,3
321061484,MCK,2
257774065,MCO,1
2067769575,MDLZ,5
1792153992,MDT,5
1483038927,MET,5
2391331138,MGM,5
213208072,MHK,1
156308462,MKC,1
220409160,MLM,1
511853693,MMC,3
635296255,MMM,3
1092257616,MNST,4
1845645081,MO,5
851574298,MON,4
732097532,MOS,4
1679195644,MPC,5
2645284553,MRK,5
1605404417,MRO,5
2683905758,MS,5
8414677342,MSFT,5
439916651,MSI,3
179854866,MTB,1
37506855,MTD,1
6842972558,MU,5
1157964480,MYL,4
481101830,NAVI,3
645429703,NBL,3
277082245,NCLH,2
328056962,NDAQ,2
515004665,NEE,3
2063369012,NEM,5
4903380300,NFLX,5
735469035,NFX,4
506110956,NI,3
1846501964,NKE,5
584064660,NLSN,3
301578783,NOC,2
988881626,NOV,4
1006104949,NRG,4
462266196,NSC,3
971814683,NTAP,4
286763354,NTRS,2
474386177,NUE,3
1789047591,NVDA,5
515778193,NWL,3
237649896,NWS,1
891692605,NWSA,4
472192739,O,3
353312440,OKE,2
414331338,OMC,2
3821836349,ORCL,5
172131377,ORLY,1
1132612632,OXY,4
553472699,PAYX,3
830874412,PBCT,4
457631157,PCAR,3
768802905,PCG,4
209692295,PCLN,1
185265528,PDCO,1
924791330,PEG,4
1208414322,PEP,4
6567785394,PFE,5
311695869,PFG,2
2048131834,PG,5
939733748,PGR,4
289325410,PH,2
1544526159,PHM,5
245504445,PKG,1
223672304,PKI,1
595238369,PLD,3
1202147322,PM,4
548455332,PNC,3
369072811,PNR,2
231311457,PNW,1
393868236,PPG,2
1092830364,PPL,4
283135870,PRGO,2
632856984,PRU,3
156857549,PSA,1
938069548,PSX,4
254260092,PVH,1
436825791,PWR,3
285345406,PX,2
429891386,PXD,2
2394107641,QCOM,5
537304616,RCL,3
85134349,RE,1
119923025,REG,1
230202047,REGN,1
3677882478,RF,5
246682828,RHI,1
418840043,RHT,2
167768632,RJF,1
233970780,RL,1
243097261,RMD,1
211375409,ROK,1
106152699,ROP,1
875342390,ROST,4
502452793,RRC,3
417893801,RSG,2
447521361,RTN,3
284725717,SBAC,2
2410466326,SBUX,5
210591750,SCG,1
1774447491,SCHW,5
474372233,SEE,3
151937456,SHW,1
261631656,SIG,1
160916495,SJM,1
1773799368,SLB,5
159232679,SLG,1
83499106,SNA,1
222637577,SNI,1
159451089,SNPS,1
1202997936,SO,4
340543567,SPG,2
342546703,SPGI,2
97419143,SRCL,1
282246302,SRE,2
812436721,STI,4
597699874,STT,3
727058113,STX,4
322857369,STZ,2
292446128,SWK,2
904951511,SWKS,4
227945533,SYF,1
369300159,SYK,2
1648542310,SYMC,5
757193979,SYY,4
6224354767,T,5
342370273,TAP,2
102831779,TDG,1
450462046,TEL,3
1364749108,TGT,5
274667488,TIF,2
1019888900,TJX,4
163563333,TMK,1
506253513,TMO,3
1262040734,TPR,5
547595346,TRIP,3
350391001,TROW,2
547692572,TRV,3
340069188,TSCO,2
1078656752,TSN,4
301821792,TSS,2
1522355485,TWX,5
1549616300,TXN,5
483465627,TXT,3
1479202086,UAA,5
1527526577,UAL,5
366044339,UDR,2
226313484,UHS,1
264304875,ULTA,1
1059424528,UNH,4
389842222,UNM,2
942104035,UNP,4
774959791,UPS,4
425977589,URI,2
1695452166,USB,5
963429366,UTX,4
2948827820,V,5
170761674,VAR,1
448214137,VFC,3
659130272,VIAB,3
1925839598,VLO,5
246903044,VMC,1
211814463,VNO,1
185538248,VRSK,1
350689725,VRSN,2
438909361,VRTX,3
506405648,VTR,3
5553350071,VZ,5
137837048,WAT,1
1724981764,WBA,5
490548380,WDC,3
474513609,WEC,3
3906009563,WFC,5
268716137,WHR,1
482165872,WM,3
1660306532,WMB,5
1640438961,WMT,5
1472479372,WU,5
1166077260,WY,4
283621194,WYN,2
458766694,WYNN,3
321312544,XEC,2
689827236,XEL,3
485267171,XL,3
911486044,XLNX,4
2958404232,XOM,5
210057725,XRAY,1
594523474,XRX,3
254963686,XYL,1
796553442,YUM,4
311669645,ZBH,2
623469929,ZION,3
1015299846,ZTS,4
